time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-22 00:00:00+00:00,6,4,16.0,4.0
2023-11-23 00:00:00+00:00,3,3,7.0,5.0
2023-11-24 00:00:00+00:00,7,4,,
2023-11-25 00:00:00+00:00,3,3,,
2023-11-26 00:00:00+00:00,3,3,88.0,1.0
2023-11-27 00:00:00+00:00,7,6,,
2023-11-28 00:00:00+00:00,2,2,44.0,3.0
2023-11-29 00:00:00+00:00,3,3,94.0,5.0
2023-11-30 00:00:00+00:00,2,2,20.0,2.0
2023-12-01 00:00:00+00:00,3,3,2.0,1.0
2023-12-02 00:00:00+00:00,2,2,1.0,1.0
2023-12-03 00:00:00+00:00,1,1,,
2023-12-04 00:00:00+00:00,5,4,10.0,3.0
2023-12-05 00:00:00+00:00,1,1,4.0,1.0
