time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-02 00:00:00+00:00,1.0,1.0,,
2024-07-03 00:00:00+00:00,,,91.0,1.0
2024-07-04 00:00:00+00:00,2.0,1.0,,
2024-07-05 00:00:00+00:00,3.0,2.0,1.0,1.0
2024-07-06 00:00:00+00:00,,,2.0,2.0
2024-07-08 00:00:00+00:00,,,1.0,1.0
2024-07-09 00:00:00+00:00,,,16.0,2.0
2024-07-10 00:00:00+00:00,2.0,1.0,2.0,1.0
2024-07-11 00:00:00+00:00,3.0,1.0,1.0,1.0
2024-07-12 00:00:00+00:00,,,1.0,1.0
2024-07-14 00:00:00+00:00,1.0,1.0,,
2024-07-15 00:00:00+00:00,1.0,1.0,22.0,1.0
