time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-19 00:00:00+00:00,3.0,3.0,20,2
2023-02-20 00:00:00+00:00,2.0,2.0,40,7
2023-02-21 00:00:00+00:00,3.0,3.0,24,6
2023-02-22 00:00:00+00:00,8.0,5.0,28,9
2023-02-23 00:00:00+00:00,3.0,2.0,21,8
2023-02-24 00:00:00+00:00,5.0,5.0,56,4
2023-02-25 00:00:00+00:00,2.0,2.0,1,1
2023-02-26 00:00:00+00:00,2.0,2.0,37,2
2023-02-27 00:00:00+00:00,49.0,5.0,32,4
2023-02-28 00:00:00+00:00,24.0,7.0,47,3
2023-03-01 00:00:00+00:00,3.0,3.0,3,1
2023-03-02 00:00:00+00:00,105.0,28.0,42,5
2023-03-03 00:00:00+00:00,2.0,2.0,7,3
2023-03-04 00:00:00+00:00,,,4,3
