time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-17 00:00:00+00:00,3.0,2.0,91,4
2023-03-18 00:00:00+00:00,3.0,3.0,1,1
2023-03-19 00:00:00+00:00,4.0,4.0,7,2
2023-03-20 00:00:00+00:00,3.0,3.0,136,14
2023-03-21 00:00:00+00:00,4.0,4.0,86,17
2023-03-22 00:00:00+00:00,2.0,2.0,37,20
2023-03-23 00:00:00+00:00,2.0,2.0,9,9
2023-03-24 00:00:00+00:00,4.0,4.0,22,11
2023-03-25 00:00:00+00:00,4.0,3.0,17,13
2023-03-26 00:00:00+00:00,6.0,4.0,17,12
2023-03-27 00:00:00+00:00,2.0,2.0,36,8
2023-03-28 00:00:00+00:00,4.0,3.0,41,10
2023-03-29 00:00:00+00:00,2.0,2.0,5,4
2023-03-30 00:00:00+00:00,,,15,6
