time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-05 00:00:00+00:00,3,3,7.0,5.0
2023-04-06 00:00:00+00:00,3,3,2.0,1.0
2023-04-07 00:00:00+00:00,2,2,4.0,2.0
2023-04-08 00:00:00+00:00,3,2,60.0,34.0
2023-04-09 00:00:00+00:00,3,3,19.0,9.0
2023-04-10 00:00:00+00:00,2,2,41.0,4.0
2023-04-11 00:00:00+00:00,2,2,,
2023-04-12 00:00:00+00:00,2,2,67.0,9.0
2023-04-13 00:00:00+00:00,3,2,7.0,2.0
2023-04-14 00:00:00+00:00,1,1,7.0,3.0
2023-04-15 00:00:00+00:00,3,2,11.0,1.0
2023-04-16 00:00:00+00:00,2,2,2.0,1.0
2023-04-17 00:00:00+00:00,2,2,7.0,1.0
2023-04-18 00:00:00+00:00,1,1,4.0,4.0
