time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-02 00:00:00+00:00,11,6,2.0,2.0
2025-12-03 00:00:00+00:00,109,25,1.0,1.0
2025-12-04 00:00:00+00:00,3,3,1.0,1.0
2025-12-05 00:00:00+00:00,14,9,1.0,1.0
2025-12-06 00:00:00+00:00,15,7,,
2025-12-07 00:00:00+00:00,12,4,1.0,1.0
2025-12-08 00:00:00+00:00,3,3,,
2025-12-09 00:00:00+00:00,13,7,7.0,1.0
2025-12-10 00:00:00+00:00,7,3,,
2025-12-11 00:00:00+00:00,2,2,,
2025-12-12 00:00:00+00:00,7,3,1.0,1.0
2025-12-13 00:00:00+00:00,10,6,,
2025-12-14 00:00:00+00:00,9,5,,
