time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-02 00:00:00+00:00,3,3,16.0,3.0
2023-10-03 00:00:00+00:00,2,2,2.0,2.0
2023-10-04 00:00:00+00:00,2,2,2.0,2.0
2023-10-05 00:00:00+00:00,2,2,6.0,2.0
2023-10-06 00:00:00+00:00,14,3,25.0,3.0
2023-10-07 00:00:00+00:00,6,4,3.0,2.0
2023-10-08 00:00:00+00:00,3,2,1.0,1.0
2023-10-09 00:00:00+00:00,5,4,5.0,3.0
2023-10-10 00:00:00+00:00,2,2,5.0,4.0
2023-10-11 00:00:00+00:00,3,3,9.0,1.0
2023-10-12 00:00:00+00:00,3,2,4.0,3.0
2023-10-13 00:00:00+00:00,1,1,4.0,4.0
2023-10-14 00:00:00+00:00,2,2,2.0,2.0
2023-10-15 00:00:00+00:00,4,3,,
