time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-07 00:00:00+00:00,5,4,1.0,1.0
2023-06-08 00:00:00+00:00,5,4,1.0,1.0
2023-06-09 00:00:00+00:00,5,4,,
2023-06-10 00:00:00+00:00,5,4,6.0,1.0
2023-06-11 00:00:00+00:00,5,4,,
2023-06-12 00:00:00+00:00,6,5,1.0,1.0
2023-06-13 00:00:00+00:00,5,4,1.0,1.0
2023-06-14 00:00:00+00:00,5,4,,
2023-06-15 00:00:00+00:00,4,3,25.0,4.0
2023-06-16 00:00:00+00:00,5,4,1.0,1.0
2023-06-17 00:00:00+00:00,6,5,,
2023-06-18 00:00:00+00:00,4,3,4.0,1.0
2023-06-19 00:00:00+00:00,7,6,19.0,1.0
2023-06-20 00:00:00+00:00,1,1,1.0,1.0
