time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-18 00:00:00+00:00,5,4,2.0,2.0
2023-08-19 00:00:00+00:00,4,3,,
2023-08-20 00:00:00+00:00,4,3,,
2023-08-21 00:00:00+00:00,5,5,11.0,1.0
2023-08-22 00:00:00+00:00,6,4,5.0,2.0
2023-08-23 00:00:00+00:00,5,4,16.0,1.0
2023-08-24 00:00:00+00:00,6,5,50.0,1.0
2023-08-25 00:00:00+00:00,5,4,4.0,3.0
2023-08-26 00:00:00+00:00,4,3,,
2023-08-27 00:00:00+00:00,6,4,1.0,1.0
2023-08-28 00:00:00+00:00,8,7,2.0,2.0
2023-08-29 00:00:00+00:00,5,4,2.0,2.0
2023-08-30 00:00:00+00:00,5,4,3.0,2.0
2023-08-31 00:00:00+00:00,4,3,3.0,2.0
