time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-24 00:00:00+00:00,10,4,3.0,2.0
2025-10-25 00:00:00+00:00,2,2,2.0,2.0
2025-10-26 00:00:00+00:00,13,3,,
2025-10-27 00:00:00+00:00,16,6,1.0,1.0
2025-10-28 00:00:00+00:00,1,1,71.0,3.0
2025-10-29 00:00:00+00:00,10,4,1.0,1.0
2025-10-30 00:00:00+00:00,4,3,,
2025-10-31 00:00:00+00:00,2,2,7.0,3.0
2025-11-01 00:00:00+00:00,1,1,2.0,1.0
2025-11-02 00:00:00+00:00,7,2,1.0,1.0
2025-11-03 00:00:00+00:00,20,5,,
2025-11-04 00:00:00+00:00,5,2,2.0,2.0
2025-11-05 00:00:00+00:00,5,3,,
2025-11-06 00:00:00+00:00,6,3,2.0,2.0
