time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-16 00:00:00+00:00,2,2,2,1
2023-04-17 00:00:00+00:00,2,2,7,1
2023-04-18 00:00:00+00:00,2,2,4,4
2023-04-19 00:00:00+00:00,5,3,2,1
2023-04-20 00:00:00+00:00,4,3,1,1
2023-04-21 00:00:00+00:00,4,3,10,2
2023-04-22 00:00:00+00:00,3,2,33,3
2023-04-23 00:00:00+00:00,5,3,2,1
2023-04-24 00:00:00+00:00,5,4,8,2
2023-04-25 00:00:00+00:00,4,3,4,2
2023-04-26 00:00:00+00:00,4,3,1,1
2023-04-27 00:00:00+00:00,5,4,10,2
2023-04-28 00:00:00+00:00,4,3,24,5
