time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-06 00:00:00+00:00,4,3,6.0,5.0
2023-07-07 00:00:00+00:00,4,3,5.0,1.0
2023-07-08 00:00:00+00:00,4,3,1.0,1.0
2023-07-09 00:00:00+00:00,4,3,,
2023-07-10 00:00:00+00:00,6,5,15.0,4.0
2023-07-11 00:00:00+00:00,4,3,1.0,1.0
2023-07-12 00:00:00+00:00,4,3,14.0,3.0
2023-07-13 00:00:00+00:00,5,4,53.0,4.0
2023-07-14 00:00:00+00:00,7,6,5.0,2.0
2023-07-15 00:00:00+00:00,5,4,3.0,2.0
2023-07-16 00:00:00+00:00,4,3,1.0,1.0
2023-07-17 00:00:00+00:00,6,5,13.0,2.0
2023-07-18 00:00:00+00:00,4,3,20.0,4.0
2023-07-19 00:00:00+00:00,2,2,2.0,1.0
