time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-17 00:00:00+00:00,6.0,5.0,,
2023-06-18 00:00:00+00:00,4.0,3.0,4.0,1.0
2023-06-19 00:00:00+00:00,7.0,6.0,19.0,1.0
2023-06-20 00:00:00+00:00,5.0,4.0,1.0,1.0
2023-06-21 00:00:00+00:00,1.0,1.0,41.0,3.0
2023-06-22 00:00:00+00:00,9.0,6.0,21.0,3.0
2023-06-23 00:00:00+00:00,5.0,4.0,,
2023-06-24 00:00:00+00:00,5.0,4.0,,
2023-06-25 00:00:00+00:00,4.0,3.0,1.0,1.0
2023-06-26 00:00:00+00:00,5.0,4.0,2.0,1.0
2023-06-27 00:00:00+00:00,2.0,2.0,3.0,3.0
2023-06-28 00:00:00+00:00,4.0,3.0,1.0,1.0
2023-06-29 00:00:00+00:00,4.0,3.0,1.0,1.0
2023-06-30 00:00:00+00:00,,,1.0,1.0
